accuracy,loss,val_accuracy,val_loss,learning_rate
0.1341927945613861,2.6147634983062744,0.12722298502922058,2.5519561767578125,9.999999747378752e-05
0.17404043674468994,2.521260976791382,0.199726402759552,2.4471192359924316,9.999999747378752e-05
0.19249926507472992,2.467015504837036,0.20656634867191315,2.4014110565185547,9.999999747378752e-05
0.22092001140117645,2.3922648429870605,0.25307798385620117,2.327953815460205,9.999999747378752e-05
0.27893349528312683,2.311866044998169,0.2913816571235657,2.2655744552612305,9.999999747378752e-05
0.3158511519432068,2.2394843101501465,0.3378933072090149,2.180661678314209,9.999999747378752e-05
0.3439789116382599,2.1679835319519043,0.36662107706069946,2.109814405441284,9.999999747378752e-05
0.36243772506713867,2.1306073665618896,0.3871408998966217,2.0812981128692627,9.999999747378752e-05
0.3750366270542145,2.0745251178741455,0.3775649666786194,2.0557785034179688,9.999999747378752e-05
0.395253449678421,2.0187954902648926,0.40492475032806396,2.015864372253418,9.999999747378752e-05
0.4207442104816437,1.9701037406921387,0.45690834522247314,1.9175117015838623,9.999999747378752e-05
0.43305009603500366,1.932951807975769,0.4487003982067108,1.9175764322280884,9.999999747378752e-05
0.4482859671115875,1.8916399478912354,0.45554035902023315,1.9330624341964722,9.999999747378752e-05
0.4854966402053833,1.820753574371338,0.48016417026519775,1.8411465883255005,4.999999873689376e-05
0.4957515299320221,1.7793183326721191,0.46648427844047546,1.8385480642318726,4.999999873689376e-05
0.4978025257587433,1.7567341327667236,0.48290014266967773,1.791955828666687,4.999999873689376e-05
0.5121594071388245,1.7343897819519043,0.4911080598831177,1.7733992338180542,4.999999873689376e-05
0.5145033597946167,1.7137218713760376,0.4965800344944,1.7939716577529907,4.999999873689376e-05
0.5212423205375671,1.7036213874816895,0.49384406208992004,1.8370306491851807,4.999999873689376e-05
0.5309112071990967,1.655670166015625,0.5116279125213623,1.7553852796554565,2.499999936844688e-05
